"","Species","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Class","Order","Family","Genus","Body_length_mm","Body_mass_g","Maturity_d","Max_longevity_d","Litter_clutch_size","Adult_svl_cm","Longevity_d","Generation_length_d"
"722","Oenanthe finschii","Carnivore","Other","10","FALSE","0","0","1","1","0","1","0","1","0","0","0","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,27.38,NA,NA,5,NA,NA,1500.931
"723","Oenanthe hispanica","Carnivore","Other","8","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,15.1,NA,NA,5,NA,NA,1500.931
"724","Oenanthe isabellina","Carnivore","Other","15","TRUE","0","0","1","1","0","1","0","1","0","1","1","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,29.4,NA,NA,5.5,NA,NA,1500.931
"725","Oenanthe leucura","Carnivore","Other","4","FALSE","1","0","1","0","0","1","0","0","0","1","0","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,40.25,NA,NA,4,NA,NA,1500.931
"726","Oenanthe oenanthe","Carnivore","Other","44","TRUE","0","1","1","1","1","1","0","1","0","1","1","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,23.775,364.617,3682.937,5.5,NA,3506.4,1500.931
"727","Oenanthe pleschanka","Carnivore","Other","11","TRUE","1","1","1","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Oenanthe",NA,19.36,NA,NA,5.09,NA,NA,1500.931
"728","Ommatotriton ophryticus",NA,NA,"17","TRUE","1","0","0","1","1","0","1","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Ommatotriton",NA,NA,NA,5844,NA,NA,NA,NA
"729","Ommatotriton vittatus",NA,NA,"17","TRUE","1","0","0","1","1","0","1","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Ommatotriton",87.5,8.1,730.5,5844,NA,NA,NA,NA
"730","Onychoprion fuscatus","Carnivore","Other","23","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Laridae","Onychoprion",NA,185.5,1458.468,13075.95,1,NA,12357.62,3967.336
"731","Ophiomorus punctatissimus","Carnivore","Other","2","TRUE","0","0","0","1","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Scincidae","Ophiomorus",NA,2.48586207250807,1095.84,NA,3.5,NA,NA,NA
"732","Ophisops elegans","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Lacertidae","Ophisops",NA,2.83,456.6,2191.5,3.78513064019508,4.7465,NA,NA
"733","Oriolus oriolus",NA,"Other","16","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Oriolidae","Oriolus",NA,77.85,365,5417.875,3.5,NA,5405.7,1333.162
"734","Oryctolagus cuniculus","Herbivore","Nocturnal","10","FALSE","1","1","1","1","0","0","0","0","0","0","1","0","0","Mammalia","Lagomorpha","Leporidae","Oryctolagus",NA,1832.22,185.61,6574.5,5.24,45,3652.5,1515.3536
"735","Otis tarda",NA,"Other","6","TRUE","0","0","0","1","0","0","0","0","0","0","1","0","0","Aves","Otidiformes","Otididae","Otis",NA,7327.71,1635.606,10336.58,2.5,NA,10336.58,5691.812
"736","Otus brucei","Carnivore","Nocturnal","13","TRUE","0","0","1","0","0","1","0","1","0","0","1","0","0","Aves","Strigiformes","Strigidae","Otus",NA,105,NA,NA,4.7,16,NA,1349.599
"737","Otus scops","Carnivore","Nocturnal","30","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Strigiformes","Strigidae","Otus",NA,94.75,364.617,2495.875,3.75,17.5,2474.569,1349.599
"738","Ovis aries",NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Artiodactyla","Bovidae","Ovis",NA,46250,769.935,7208.7794,1.205,158.5,6197.0750012175,2920
"739","Oxyura leucocephala","Herbivore","Other","9","TRUE","0","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Anseriformes","Anatidae","Oxyura",NA,665,NA,NA,7,45.5,NA,2200.207
"740","Pagophila eburnea",NA,"Other","8",NA,"0","0","0","0","0","1","0","1","1","1","0","0","0","Aves","Charadriiformes","Laridae","Pagophila",NA,550,730,8735.563,1.75,NA,6209.25,3533.348
"741","Pandion haliaetus","Carnivore","Other","60","TRUE","1","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Accipitriformes","Pandionidae","Pandion",NA,1485.5,1093.851,11688,3,58,9131.25,4226.044
"742","Panthera pardus","Carnivore","Nocturnal","20","FALSE","1","1","1","1","0","1","0","1","0","0","0","0","0","Mammalia","Carnivora","Felidae","Panthera",NA,52399.99,832.34,8918.1666667,2.14,164.3855,8400.75,3400.645433
"743","Panurus biarmicus","Carnivore","Other","8","FALSE","0","0","0","0","1","0","0","0","0","0","0","0","0","Aves","Passeriformes","Panuridae","Panurus",NA,13.83439,365,2526.313,6,NA,2431.956,1536.553
"744","Paralaudakia caucasia","Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Agamidae","Paralaudakia",NA,52.74,1065.4,4930.875,8.74990739862405,13.2235,NA,NA
"745","Parus major",NA,"Other","28","TRUE","1","0","1","1","0","0","0","1","0","0","1","0","0","Aves","Passeriformes","Paridae","Parus",NA,18,365,5631.059,8.6,NA,5551.8,1565.22
"746","Parvilacerta parva","Carnivore","Other","5","TRUE","0","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Parvilacerta",NA,3.43,730.52,2922,3,5.2285,NA,NA
"747","Passer domesticus","Herbivore","Other","36","TRUE","1","0","1","1","1","1","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Passer",NA,27.7,273.8125,8400.75,4.35,NA,6468.578,2178.666
"748","Passer hispaniolensis","Herbivore","Other","10","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Passer",NA,27.675,364.617,4109.062,4.9,NA,3658.588,2126.186
"749","Passer italiae",NA,NA,"18","TRUE","1","0","1","1","1","1","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Passer",NA,27.3,364.234,8400.75,4.7,NA,5305.256,NA
"750","Passer moabiticus","Herbivore","Other","6","FALSE","0","0","1","0","1","0","0","0","0","0","0","0","0","Aves","Passeriformes","Passeridae","Passer",NA,17.5,NA,2648.062,4.5,NA,2648.062,2126.186
"751","Passer montanus","Herbivore","Other","6","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Passer",NA,22.05,330.117,4784.775,5,NA,4230.752,2094.922
"752","Pastor roseus","Carnivore","Other","6","TRUE","0","1","0","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Sturnidae","Pastor",NA,73.11,363.468,4017.75,5,NA,4017.75,1668.276
"753","Pelagodroma marina","Carnivore","Other","44","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Procellariiformes","Hydrobatidae","Pelagodroma",NA,53.6,NA,4017.75,1,NA,4017.75,5642.514
"754","Pelecanus crispus","Carnivore","Other","9","FALSE","0","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Pelecaniformes","Pelecanidae","Pelecanus",NA,9512.09,957.501,12893.33,2.75,NA,12893.33,5661.375
"755","Pelecanus onocrotalus","Carnivore","Other","10","FALSE","0","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Pelecaniformes","Pelecanidae","Pelecanus",NA,9421.155,1272.138,18627.75,2,NA,18627.75,5661.375
"756","Pelobates cultripes","Carnivore","Nocturnal","7","TRUE","1","0","1","0","1","0","0","1","0","0","1","0","0","Amphibia","Anura","Pelobatidae","Pelobates",92.5,40,730.5,5478.75,2500,NA,NA,NA
"757","Pelobates fuscus","Carnivore","Nocturnal","17","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Pelobatidae","Pelobates",77.5,29.4,547.875,4017.75,1631.25,NA,NA,NA
"758","Pelobates syriacus","Carnivore","Other","15","TRUE","1","0","1","1","1","0","0","1","0","0","1","0","0","Amphibia","Anura","Pelobatidae","Pelobates",82.5,NA,730.5,NA,5500,NA,NA,NA
"759","Pelodytes caucasicus",NA,NA,"7","FALSE","1","0","1","0","1","0","0","0","0","0","0","0","0","Amphibia","Anura","Pelodytidae","Pelodytes",40.08,NA,NA,3287.25,415,NA,NA,NA
"760","Pelodytes ibericus","Carnivore","Other","11","FALSE","1","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Pelodytidae","Pelodytes",36.86,4.87,365.25,NA,223.75,NA,NA,NA
"761","Pelodytes punctatus","Carnivore","Nocturnal","4","FALSE","0","0","0","0","1","0","0","0","0","0","0","0","0","Amphibia","Anura","Pelodytidae","Pelodytes",41.5,3.03,365.25,3652.5,835,NA,NA,NA
"762","Pelophylax bedriagae","Carnivore","Other","22","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",95.2,NA,730.5,NA,10500,NA,NA,NA
"763","Pelophylax bergeri","Carnivore","Nocturnal","7","FALSE","0","0","0","0","1","0","0","0","0","0","0","0","0","Amphibia","Anura","Ranidae","Pelophylax",80,NA,NA,NA,3000,NA,NA,NA
"764","Pelophylax caralitanus",NA,NA,"19","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",126.24,135,1095.75,3652.5,NA,NA,NA,NA
"765","Pelophylax cerigensis",NA,NA,"9","TRUE","0","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",70,NA,NA,NA,15000,NA,NA,NA
"766","Pelophylax cretensis",NA,NA,"9","TRUE","0","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",80,NA,NA,NA,15000,NA,NA,NA
"767","Pelophylax epeiroticus",NA,NA,"6","TRUE","0","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",85,59.02,365.25,1826.25,2575,NA,NA,NA
"768","Pelophylax kurtmuelleri",NA,NA,"13","TRUE","0","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",100,NA,730.5,NA,10000,NA,NA,NA
"769","Pelophylax lessonae","Carnivore","Other","23","TRUE","1","0","1","1","1","0","0","0","0","0","1","1","0","Amphibia","Anura","Ranidae","Pelophylax",120,75.4,730.5,3652.5,3000,NA,NA,NA
"770","Pelophylax perezi","Carnivore","Other","12","FALSE","1","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Anura","Ranidae","Pelophylax",86,31.8,365.25,2483.7,10000,NA,NA,NA
"771","Pelophylax ridibundus","Carnivore","Other","35","TRUE","1","0","1","1","1","0","1","1","1","1","1","1","0","Amphibia","Anura","Ranidae","Pelophylax",105.6,75.4,365.25,4383,4017.5,NA,NA,NA
"772","Pelophylax shqipericus",NA,NA,"4","FALSE","0","0","0","0","1","0","0","0","0","0","0","0","0","Amphibia","Anura","Ranidae","Pelophylax",75,NA,NA,NA,2395,NA,NA,NA
"773","Perdix perdix",NA,"Other","3","TRUE","0","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Galliformes","Phasianidae","Perdix",NA,405.4,364.617,2526.313,16,30,1888.342,1437.821
"774","Periparus ater",NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves","Passeriformes","Paridae","Periparus",NA,9.65,364.617,3469.875,5.7,NA,3439.438,1526.153
"775","Perisoreus infaustus",NA,"Other","2","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Corvidae","Perisoreus",NA,84.5,NA,6537.975,3.95,28,5703.988,2590.992
"776","Pernis apivorus","Carnivore","Other","4","FALSE","1","1","0","0","0","0","0","0","0","0","0","0","0","Aves","Accipitriformes","Accipitridae","Pernis",NA,758,1002.984,10592.25,2,55,10592.25,4311.465
"777","Petronia petronia",NA,"Other","3","TRUE","0","0","0","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Passeridae","Petronia",NA,31.5,NA,2556.75,5.5,NA,2556.75,1032.983
"778","Phaethon aethereus","Carnivore","Other","19","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Phaethontiformes","Phaethontidae","Phaethon",NA,749.99,NA,6428.4,1,NA,3652.5,3672.792
"779","Phalacrocorax aristotelis","Carnivore","Other","20","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax",NA,1773,1003.875,11176.65,3.07,NA,9770.377,3195.938
"780","Phalacrocorax carbo","Carnivore","Other","25","FALSE","1","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax",NA,2302.414,1460,9922.625,3.75,NA,7898.531,4139.5
"781","Phalacrocorax pygmaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves","Suliformes","Phalacrocoracidae","Phalacrocorax",NA,NA,NA,NA,NA,NA,NA,NA
"782","Phalaropus fulicarius","Carnivore","Other","13","FALSE","0","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Scolopacidae","Phalaropus",NA,55.9,363.468,2221.937,4,NA,2221.937,1788.508
"783","Phalaropus lobatus","Carnivore","Other","16","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Phalaropus",NA,36.68,364.617,3622.184,3.955,NA,2721.113,1788.508
"784","Phasianus colchicus",NA,"Other","6","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Galliformes","Phasianidae","Phasianus",NA,1120.31,240,9861.75,11,57.5,9861.75,1807.987
"785","Philomachus pugnax","Carnivore","Other","12","TRUE","0","0","0","1","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Philomachus",NA,136,683.8005,5083.0625012175,4,NA,5076.975,1925.47625012175
"786","Phoenicolacerta cyanisparsa",NA,"Other","4","FALSE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Phoenicolacerta",NA,6.40604788292581,NA,NA,NA,NA,NA,NA
"787","Phoenicolacerta laevis","Carnivore","Other","7","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Phoenicolacerta",NA,6.7,213.08,1680.15,5.2,6.5195,NA,NA
"788","Phoenicolacerta troodica","Carnivore","Other","4","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Phoenicolacerta",NA,7.97994687267977,NA,NA,5,5.581,NA,NA
"789","Phoenicopterus roseus","Carnivore","Other","4","FALSE","0","0","0","0","1","0","0","0","1","0","0","0","0","Aves","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus",NA,3035,1825,30315.75,1,NA,14062.12,5935.312
"790","Phoenicurus ochruros","Carnivore","Other","11","TRUE","0","0","1","1","0","1","0","0","0","1","1","0","0","Aves","Passeriformes","Muscicapidae","Phoenicurus",NA,16.25,364.617,3725.55,4.9,NA,3393.781,1500.795
"791","Phoenicurus phoenicurus","Carnivore","Other","22","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Muscicapidae","Phoenicurus",NA,14.6,364.617,3743.812,6.18,NA,3725.55,1500.795
"792","Phrynocephalus guttatus","Omnivore","Other","2","FALSE","0","0","0","0","0","0","0","1","0","0","0","0","0","Reptilia","Squamata","Agamidae","Phrynocephalus",NA,5.815,471.82,1826.25,3.2,4.915,NA,NA
"793","Phrynocephalus helioscopus","Carnivore","Nocturnal","2","FALSE","0","0","1","0","0","0","0","1","0","0","0","0","0","Reptilia","Squamata","Agamidae","Phrynocephalus",NA,11,365.28,1095.75,6,5.1075,NA,NA
"794","Phrynocephalus mystaceus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Agamidae","Phrynocephalus",NA,42.4228672240097,730.56,1789.725,5,8.7325,NA,NA
"795","Phrynocephalus persicus","Carnivore","Other","3","FALSE","0","0","1","1","0","0","0","1","0","0","0","0","0","Reptilia","Squamata","Agamidae","Phrynocephalus",NA,4.775,319.62,1826.25,4.49993516936075,5.1075,NA,NA
"796","Phylloscopus bonelli","Carnivore","Other","14","FALSE","1","1","1","1","1","0","0","0","0","0","0","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,8.7,NA,NA,4.165,NA,NA,1303.324
"797","Phylloscopus borealis","Carnivore","Other","20","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,10.89,365,1132.275,5.95,NA,1132.275,1305.469
"798","Phylloscopus collybita","Carnivore","Other","39","TRUE","1","1","1","0","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,8.5125,364.617,2922,5.5,NA,2848.95,1303.324
"799","Phylloscopus inornatus","Carnivore","Other","12","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,6.59,NA,NA,5.09,NA,NA,1303.324
"800","Phylloscopus sibillatrix","Carnivore","Other","6","FALSE","1","1","0","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,9.95,365,3743.812,5.9,NA,3734.681,1319.039
"801","Phylloscopus sindianus","Carnivore","Other","9","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,7.3,NA,NA,3.2,NA,NA,1303.324
"802","Phylloscopus trochiloides","Carnivore","Other","22","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,8.05,NA,NA,4.7,NA,NA,1303.324
"803","Phylloscopus trochilus","Carnivore","Other","12","TRUE","1","1","1","1","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Phylloscopidae","Phylloscopus",NA,8.85,364.617,4309.95,6.23,NA,3956.875,1287.239
"804","Pica pica",NA,"Other","48","TRUE","1","0","1","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Corvidae","Pica",NA,213.375,683.8005,7925.925,6,46.5,3832.081,2588.926
"805","Picoides tridactylus","Carnivore","Other","12","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Piciformes","Picidae","Picoides",NA,65.65,NA,4109.062,3.865,22,3195.938,1746.145
"806","Picus canus","Carnivore","Other","8","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Aves","Piciformes","Picidae","Picus",NA,144.25,NA,2812.425,7.5,29.5,2800.25,2062.749
"807","Picus viridis","Carnivore","Other","18","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Piciformes","Picidae","Picus",NA,184.6667,364.617,5551.8,6.1,32,5509.187,2062.749
"808","Pinicola enucleator",NA,"Other","10","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Fringillidae","Pinicola",NA,56.4,363.468,3579.45,3.8,NA,3552.056,1518.159
"809","Pipistrellus kuhlii","Carnivore","Nocturnal","9","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus",NA,5.966875,NA,2921,1.355,4.6495,2922,1885.946275
"810","Pipistrellus maderensis","Carnivore","Nocturnal","2","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus",NA,5.93375,NA,NA,NA,NA,NA,1885.946275
"811","Pipistrellus nathusii","Carnivore","Nocturnal","3","TRUE","1","0","0","0","1","0","0","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus",NA,7.44,105.22,3467.5,1.7975,4.8,3469.875,1885.946275
"812","Pipistrellus pipistrellus","Carnivore","Nocturnal","7","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus",NA,5.3,352.24,6099.675,1.3275,4.599,5844,1962.5383
"813","Pipistrellus pygmaeus","Carnivore","Nocturnal","3","TRUE","1","0","0","0","1","0","0","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus",NA,5.28,456,6099.675,1.2,4.599,5844,1885.946275
"814","Platalea leucorodia","Carnivore","Other","11","TRUE","1","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Pelecaniformes","Threskiornithidae","Platalea",NA,1706.5,1095,10994.02,3.5,86,10318.31,2647.697
"815","Platyceps collaris","Carnivore","Other","6","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Platyceps",NA,117.2,NA,1680.15,6.75,NA,NA,NA
"816","Platyceps najadum",NA,NA,"10","TRUE","1","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Platyceps",NA,228.2,NA,NA,9.5,NA,NA,NA
"817","Platyceps ventromaculatus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Colubridae","Platyceps",NA,130.95882196,NA,2118.45,8,NA,2118.45,NA
"818","Plecotus auritus","Carnivore","Nocturnal","8","TRUE","1","0","1","0","0","0","1","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,8.19,348.33125,10957.5,1.2475,5.1,10957.5,3693.8
"819","Plecotus austriacus","Carnivore","Nocturnal","13","TRUE","1","0","1","1","1","0","1","1","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,7.3,358.3325,5479.2,1.275,5.1,5478.75,2759.4
"820","Plecotus kolombatovici","Carnivore","Nocturnal","7","TRUE","0","0","1","1","0","0","1","0","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,7.56,358.3325,10957.5,1.275,5.1,5478.75,1825
"821","Plecotus macrobullaris","Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,7.515,NA,NA,NA,NA,NA,2759.4
"822","Plecotus sardus","Carnivore","Nocturnal","2","FALSE","1","0","0","0","0","0","1","0","0","0","0","0","0","Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,7.515,NA,NA,NA,NA,NA,2759.4
"823","Plecotus teneriffae","Carnivore","Nocturnal","3","FALSE","1","0","0","0","0","0","1","0","0","0","0","0","0","Mammalia","Chiroptera","Vespertilionidae","Plecotus",NA,8.33,358.3325,10957.5,1.275,5.1,10957.5,2759.4
"824","Plectrophenax nivalis","Herbivore","Other","5","FALSE","0","0","0","1","0","1","0","0","0","1","0","0","0","Aves","Passeriformes","Calcariidae","Plectrophenax",NA,42.2,364.617,3506.4,5.23,NA,3214.2,1421.773
"825","Plegadis falcinellus","Carnivore","Other","9","FALSE","0","0","0","0","1","0","0","0","0","1","0","0","0","Aves","Pelecaniformes","Threskiornithidae","Plegadis",NA,630.18,1095,9788.7,3.5,52,6233.6,2435.278
